course,point,name,instructor,Department,time,realTime,Classroom,Typeofcredit,LectureLanguage,Eligible,Informationofalteration,Note
599851001,3,大學外文（一）：法文（全法文授課）,李立林 ,外文中心 ,二234 ,tue09-12,商館260315,選,法文/French ,否,異動資訊Information of alteration:N/A,備註Note:上課全程用法文教學。曾修習599944「大學外文（一）：法文」之學生請勿修習本課程。學生所屬國籍或僑居地之官方語言或主要使用語言為該語言，修習本科目之成績及學分不予採計。
599895001,3,大學外文（三）：越南文,陳凰鳳 ,外文中心 ,三567 ,wed14-17,教室洽系所 ,選,中文,否,異動資訊Information of alteration:N/A,備註Note:學生所屬國籍或僑居地之官方語言或主要使用語言為越南文，修習本科目之成績及學分不予採計。
032001471,3,大學英文（一） ,黃杏妃 ,外文中,二D56 ,tue13-16,綜合270107,群,英文,否,異動資訊Information of alteration:N/A,備註Note:社會科學、國際事務學院修讀
032001671,3,大學英文（一） ,賴宇彤 ,外文中,四234 ,thu09-12,研究250102,群,英文,否,異動資訊Information of alteration:N/A,備註Note:商學院修讀
599796011,3,選修英文：職場溝通,金嘉炘 ,外文中心 ,四D56 ,thu13-16,季陶340402,選,英文,否,異動資訊Information of alteration:N/A,備註Note:第一堂課未到且未請假的同學，請於加退選期間自行退選。英文系學生修本科目不計入畢業學分。
599915001,3,大學外文（一）：波蘭文,羅百德 ,外文中心 ,一567 ,mon14-17,教室洽系所 ,選,英文,否,異動資訊Information of alteration:N/A,備註Note:與斯文系合開。學生所屬國籍或僑居地之官方語言或主要使用語言為該語言，修習本科目之成績及學分不予採計。
599935001,3,大學外文（三）：日文,林士鈞 ,外文中心 ,四D56 ,thu13-16,資訊140106,選,中文,否,異動資訊Information of alteration:N/A,備註Note:學生所屬國籍或僑居地之官方語言或主要使用語言為日文，修習本科目之成績及學分不予採計。
032001611,3,大學英文（一） ,陳佳琦 ,外文中,四234 ,thu09-12,研究250305,群,英文,否,異動資訊Information of alteration:N/A,備註Note:商學院修讀
070171011,3,選修英文：閱讀與口語訓練（ETP專班）,陳綉諭 ,外文中,二78E ,tue16-19,商館260313,選,英文,否,異動資訊Information of alteration:N/A,備註Note:ETP學程專班（合院編班）
032001031,3,大學英文（一） ,戚大為 ,外文中,三D56 ,wed13-16,道藩320112,群,英文,否,異動資訊Information of alteration:N/A,備註Note:文、理、教育學院修讀
032001711,3,大學英文（一） ,詳備註 ,外文中,四234 ,thu09-12,研究250307,群,英文,否,異動資訊Information of alteration:N/A,備註Note:商學院修讀
032001921,3,大學英文（一） ,毛佩琦 ,外文中,四D56 ,thu13-16,學思040201,群,英文,否,異動資訊Information of alteration:N/A,備註Note:創新國際學院、僑生、外國學生修讀。
032001221,3,大學英文（一） ,陳佳琦 ,外文中,五D56 ,fri13-16,季陶340302,群,英文,否,異動資訊Information of alteration:N/A,備註Note:傳播、外語學院修讀
032001461,3,大學英文（一） ,郭曉蓉 ,外文中,二D56 ,tue13-16,學思040208,群,英文,否,異動資訊Information of alteration:N/A,備註Note:社會科學、國際事務學院修讀
070173011,3,選修英文：英文寫作（ETP專班）,謝思蕾 ,外文中,四78E ,thu16-19,研究250106,選,英文,否,異動資訊Information of alteration:N/A,備註Note:ETP學程專班第二年課程
599942001,3,大學外文（三）：西班牙文,馬德睿 ,外文中心 ,二234 ,tue09-12,資訊140106,選,中文,否,異動資訊Information of alteration:N/A,備註Note:學生所屬國籍或僑居地之官方語言或主要使用語言為西班牙文，修習本科目之成績及學分不予採計。
032001521,3,大學英文（一） ,陳雅莉 ,外文中,二D56 ,tue13-16,研究250307,群,英文,否,異動資訊Information of alteration:N/A,備註Note:社會科學、國際事務學院修讀
032001631,3,大學英文（一） ,戚大為 ,外文中,四234 ,thu09-12,學思040301,群,英文,否,異動資訊Information of alteration:N/A,備註Note:商學院修讀
032001141,3,大學英文（一） ,陳綉諭 ,外文中,四D56 ,thu13-16,研究250419,群,英文,否,異動資訊Information of alteration:N/A,備註Note:法學院修讀
599869001,3,大學外文（一）：拉丁文,區立遠 ,外文中心 ,五D56 ,fri13-16,學思040303,選,中文,否,異動資訊Information of alteration:N/A,備註Note:學生所屬國籍或僑居地之官方語言或主要使用語言為該語言，修習本科目之成績及學分不予採計。
032001131,3,大學英文（一） ,趙宣彭 ,外文中,四D56 ,thu13-16,學思040205,群,英文,否,異動資訊Information of alteration:N/A,備註Note:法學院修讀
032001691,3,大學英文（一） ,毛佩琦 ,外文中,四234 ,thu09-12,學思040201,群,英文,否,異動資訊Information of alteration:N/A,備註Note:商學院修讀
032001241,3,大學英文（一） ,戚大為 ,外文中,五D56 ,fri13-16,道藩320112,群,英文,否,異動資訊Information of alteration:N/A,備註Note:傳播、外語學院修讀
599945001,3,大學外文（一）：德文,江世琳 ,外文中心 ,一D56 ,mon13-16,資訊140105,選,中文,否,異動資訊Information of alteration:N/A,備註Note:學生所屬國籍或僑居地之官方語言或主要使用語言為德文，修習本科目之成績及學分不予採計。
032001281,3,大學英文（一） ,趙宣彭 ,外文中,五D56 ,fri13-16,百年330203,群,英文,否,異動資訊Information of alteration:教室異動於2020/07/02;,備註Note:傳播、外語學院修讀
599943011,3,大學外文（一）：西班牙文,李文康 ,外文中心 ,四234 ,thu09-12,研究250101,選,中文,否,異動資訊Information of alteration:N/A,備註Note:學生所屬國籍或僑居地之官方語言或主要使用語言為西班牙文，修習本科目之成績及學分不予採計。
032001411,3,大學英文（一） ,謝思蕾 ,外文中,二D56 ,tue13-16,季陶340402,群,英文,否,異動資訊Information of alteration:N/A,備註Note:社會科學、國際事務學院修讀
032001601,3,大學英文（一） ,崔正芳 ,外文中,四234 ,thu09-12,研究250303,群,英文,否,異動資訊Information of alteration:N/A,備註Note:商學院修讀
032001121,3,大學英文（一） ,郭曉蓉 ,外文中,四D56 ,thu13-16,學思040208,群,英文,否,異動資訊Information of alteration:N/A,備註Note:法學院修讀
032001701,3,大學英文（一） ,陳綉諭 ,外文中,四234 ,thu09-12,研究250419,群,英文,否,異動資訊Information of alteration:N/A,備註Note:商學院修讀
599901011,3,大學外文（一）：韓語,羅際任 ,外文中心 ,二234 ,tue09-12,資訊140105,選,中文,否,異動資訊Information of alteration:N/A,備註Note:韓文系輔系生請選輔系課。學生所屬國籍或僑居地之官方語言或主要使用語言為韓文，修習本科目之成績及學分不予採計。
599796001,3,選修英文：職場溝通,崔正芳 ,外文中心 ,三234 ,wed09-12,研究250302,選,英文,否,異動資訊Information of alteration:N/A,備註Note:第一堂課未到且未請假的同學，請於加退選期間自行退選。英文系學生修本科目不計入畢業學分。
599921001,2,大學外文（一）：藏語,黃奕彥 ,外文中心 ,二56,tue14-16,綜合270210,選,中文,否,異動資訊Information of alteration:N/A,備註Note:與民族系合開。學生所屬國籍或僑居地之官方語言或主要使用語言為該語言，修習本科目之成績及學分不予採計。
599794011,3,選修英文：學術聽說訓練,郭曉蓉 ,外文中心 ,三234 ,wed09-12,學思040301,選,英文,否,異動資訊Information of alteration:N/A,備註Note:第一堂課未到且未請假的同學，請於加退選期間自行退選。英文系學生修本科目不計入畢業學分。
032001431,3,大學英文（一） ,金嘉炘 ,外文中,二D56 ,tue13-16,季陶340406,群,英文,否,異動資訊Information of alteration:N/A,備註Note:社會科學、國際事務學院修讀
032001091,3,大學英文（一） ,毛佩琦 ,外文中,三D56 ,wed13-16,百年330212,群,英文,否,異動資訊Information of alteration:N/A,備註Note:文、理、教育學院修讀
032001401,3,大學英文（一） ,蘇靖棻 ,外文中,二D56 ,tue13-16,研究250106,群,英文,否,異動資訊Information of alteration:N/A,備註Note:社會科學、國際事務學院修讀
032001481,3,大學英文（一） ,賴宇彤 ,外文中,二D56 ,tue13-16,研究250102,群,英文,否,異動資訊Information of alteration:N/A,備註Note:社會科學、國際事務學院修讀
032001101,3,大學英文（一） ,陳雅莉 ,外文中,三D56 ,wed13-16,道藩320113,群,英文,否,異動資訊Information of alteration:教室異動於2020/07/02;,備註Note:文、理、教育學院修讀
599795011,3,選修英文：英文寫作,戚大為 ,外文中心 ,五234 ,fri09-12,學思040107,選,英文,否,異動資訊Information of alteration:N/A,備註Note:第一堂課未到且未請假的同學，請於加退選期間自行退選。英文系學生修本科目不計入畢業學分。
599853001,3,大學外文（一）：義大利文,葛理雅 ,外文中心 ,二234 ,tue09-12,道藩320119,選,其他/Other,否,異動資訊Information of alteration:N/A,備註Note:學生所屬國籍或僑居地之官方語言或主要使用語言為該語言，修習本科目之成績及學分不予採計。
032001251,3,大學英文（一） ,李寶莉 ,外文中,五D56 ,fri13-16,道藩320111,群,英文,否,異動資訊Information of alteration:N/A,備註Note:傳播、外語學院修讀
599793001,3,選修英文：閱讀與口語訓練,蘇靖棻 ,外文中心 ,三234 ,wed09-12,資訊140107,選,英文,否,異動資訊Information of alteration:N/A,備註Note:第一堂課未到且未請假的同學，請於加退選期間自行退選。英文系學生修本科目不計入畢業學分。
599795001,3,選修英文：英文寫作,黃淑真 ,外文中心 ,三D56 ,wed13-16,研究250302,選,英文,否,異動資訊Information of alteration:N/A,備註Note:第一堂課未到且未請假的同學，請於加退選期間自行退選。英文系學生修本科目不計入畢業學分。
599901001,3,大學外文（一）：韓語,羅際任 ,外文中心 ,一D56 ,mon13-16,學思040301,選,中文,否,異動資訊Information of alteration:N/A,備註Note:韓文系輔系生請選輔系課。學生所屬國籍或僑居地之官方語言或主要使用語言為韓文，修習本科目之成績及學分不予採計。
599944031,3,大學外文（一）：法文,羅清菁 ,外文中心 ,三234 ,wed09-12,資訊140105,選,中文,否,異動資訊Information of alteration:N/A,備註Note:學生所屬國籍或僑居地之官方語言或主要使用語言為法文，修習本科目之成績及學分不予採計。
032001651,3,大學英文（一） ,郭曉蓉 ,外文中,四234 ,thu09-12,學思040208,群,英文,否,異動資訊Information of alteration:N/A,備註Note:商學院修讀
599911001,3,大學外文（一）：葡萄牙文,守般若 ,外文中心 ,四D56 ,thu13-16,道藩320313,選,中文,否,異動資訊Information of alteration:N/A,備註Note:學生所屬國籍或僑居地之官方語言或主要使用語言為葡萄牙文，修習本科目之成績及學分不予採計。
032001271,3,大學英文（一） ,賴宇彤 ,外文中,五D56 ,fri13-16,季陶340108,群,英文,否,異動資訊Information of alteration:N/A,備註Note:傳播、外語學院修讀
599794001,3,選修英文：學術聽說訓練,陳佳琦 ,外文中心 ,五234 ,fri09-12,季陶340302,選,英文,否,異動資訊Information of alteration:N/A,備註Note:第一堂課未到且未請假的同學，請於加退選期間自行退選。英文系學生修本科目不計入畢業學分。
599946031,3,大學外文（一）：日文,王麗香 ,外文中心 ,二D56 ,tue13-16,資訊140106,選,中文,否,異動資訊Information of alteration:N/A,備註Note:學生所屬國籍或僑居地之官方語言或主要使用語言為日文，修習本科目之成績及學分不予採計。
032001291,3,大學英文（一） ,毛佩琦 ,外文中,五D56 ,fri13-16,百年330212,群,英文,否,異動資訊Information of alteration:N/A,備註Note:傳播、外語學院修讀
032001421,3,大學英文（一） ,黃淑真 ,外文中,二D56 ,tue13-16,季陶340302,群,英文,否,異動資訊Information of alteration:N/A,備註Note:社會科學、國際事務學院修讀
599799001,3,大學外文（一）：塞爾維亞與克羅埃西亞語,薩承科 ,外文中心 ,三567 ,wed14-17,教室洽系所,選,英文,否,異動資訊Information of alteration:N/A,備註Note:與斯文系合開。學生所屬國籍或僑居地之官方語言或主要使用語言為該語言，修習本科目之成績及學分不予採計。
599943041,3,大學外文（一）：西班牙文,李文康 ,外文中心 ,五D56 ,fri13-16,研究250101,選,中文,否,異動資訊Information of alteration:N/A,備註Note:學生所屬國籍或僑居地之官方語言或主要使用語言為西班牙文，修習本科目之成績及學分不予採計。
599946021,3,大學外文（一）：日文,王麗香 ,外文中心 ,一D56 ,mon13-16,資訊140106,選,中文,否,異動資訊Information of alteration:N/A,備註Note:學生所屬國籍或僑居地之官方語言或主要使用語言為日文，修習本科目之成績及學分不予採計。
032001661,3,大學英文（一） ,黃杏妃 ,外文中,四234 ,thu09-12,綜合270107,群,英文,否,異動資訊Information of alteration:N/A,備註Note:商學院修讀
032001881,3,大學英文（一） ,唐嘉蓉 ,外文中,二78E ,tue16-19,研究250207,群,英文,否,異動資訊Information of alteration:N/A,備註Note:健康中心專班
032001061,3,大學英文（一） ,黃杏妃 ,外文中,三D56 ,wed13-16,季陶340516,群,英文,否,異動資訊Information of alteration:N/A,備註Note:文、理、教育學院修讀
599944021,3,大學外文（一）：法文,李立林 ,外文中心 ,五234 ,fri09-12,學思040104,選,中文,否,異動資訊Information of alteration:N/A,備註Note:學生所屬國籍或僑居地之官方語言或主要使用語言為法文，修習本科目之成績及學分不予採計。
599943031,3,大學外文（一）：西班牙文,李文康 ,外文中心 ,五234 ,fri09-12,研究250101,選,中文,否,異動資訊Information of alteration:N/A,備註Note:學生所屬國籍或僑居地之官方語言或主要使用語言為西班牙文，修習本科目之成績及學分不予採計。
032001491,3,大學英文（一） ,趙宣彭 ,外文中,二D56 ,tue13-16,綜合270205,群,英文,否,異動資訊Information of alteration:教室異動於2020/07/02;,備註Note:社會科學、國際事務學院修讀
599879001,2,大學外文（一）：壯語,賀大衛 ,外文中心 ,二56,tue14-16,綜合270408,選,中文,否,異動資訊Information of alteration:N/A,備註Note:與民族系合開。學生所屬國籍或僑居地之官方語言或主要使用語言為該語言，修習本科目之成績及學分不予採計。
032001441,3,大學英文（一） ,戚大為 ,外文中,二D56 ,tue13-16,學思040301,群,英文,否,異動資訊Information of alteration:N/A,備註Note:社會科學、國際事務學院修讀
599874001,3,大學外文（一）：土耳其語,馬仕強、曾蘭雅 ,外文中心 ,四D56 ,thu13-16,道藩320218,選,其他/Other,否,異動資訊Information of alteration:N/A,備註Note:合授課程。雙修輔系生可選。學生所屬國籍或僑居地之官方語言或主要使用語言為該語言，修習本科目之成績及學分不予採計。
599889001,3,大學外文（一）：泰文,張君松 ,外文中心 ,三234 ,wed09-12,季陶340107,選,中文,否,異動資訊Information of alteration:N/A,備註Note:學生所屬國籍或僑居地之官方語言或主要使用語言為泰文，修習本科目之成績及學分不予採計。
032001201,3,大學英文（一） ,陳彩虹 ,外文中,五D56 ,fri13-16,季陶340402,群,英文,否,異動資訊Information of alteration:N/A,備註Note:傳播、外語學院修讀
032001681,3,大學英文（一） ,趙宣彭 ,外文中,四234 ,thu09-12,學思040205,群,英文,否,異動資訊Information of alteration:N/A,備註Note:商學院修讀
032001451,3,大學英文（一） ,李寶莉 ,外文中,二D56 ,tue13-16,綜合270105,群,英文,否,異動資訊Information of alteration:N/A,備註Note:社會科學、國際事務學院修讀
599889011,3,大學外文（一）：泰文,譚華德 ,外文中心 ,二234 ,tue09-12,季陶340108,選,中文,否,異動資訊Information of alteration:N/A,備註Note:學生所屬國籍或僑居地之官方語言或主要使用語言為泰文，修習本科目之成績及學分不予採計。
032001011,3,大學英文（一） ,陳佳琦 ,外文中,三D56 ,wed13-16,道藩320111,群,英文,否,異動資訊Information of alteration:N/A,備註Note:文、理、教育學院修讀
032001111,3,大學英文（一） ,謝思蕾 ,外文中,四D56 ,thu13-16,研究250106,群,英文,否,異動資訊Information of alteration:N/A,備註Note:法學院修讀
032001901,3,大學英文（一） ,陳佳琦 ,外文中,四D56 ,thu13-16,道藩320111,群,英文,否,異動資訊Information of alteration:N/A,備註Note:創新國際學院、僑生、外國學生修讀。
599849001,3,大學外文（一）：印尼文（馬來文）,詳備註 ,外文中心 ,五234 ,fri09-12,,選,中文,否,異動資訊Information of alteration:停開於2020/07/14;,備註Note:學生所屬國籍或僑居地之官方語言或主要使用語言為該語言，修習本科目之成績及學分不予採計。
599881001,3,大學外文（一）：古希臘文,區立遠 ,外文中心 ,五34C ,fri10-13,,選,中文,否,異動資訊Information of alteration:N/A,備註Note:學生所屬國籍或僑居地之官方語言或主要使用語言為該語言，修習本科目之成績及學分不予採計。
032001211,3,大學英文（一） ,謝思蕾 ,外文中,五D56 ,fri13-16,季陶340516,群,英文,否,異動資訊Information of alteration:教室異動於2020/07/02;,備註Note:傳播、外語學院修讀
032001261,3,大學英文（一） ,黃杏妃 ,外文中,五D56 ,fri13-16,道藩320113,群,英文,否,異動資訊Information of alteration:N/A,備註Note:傳播、外語學院修讀
599925001,2,大學外文（一）：維吾爾語,張中復 ,外文中心 ,二78,tue16-18,,選,中文,否,異動資訊Information of alteration:N/A,備註Note:與民族系合開。學生所屬國籍或僑居地之官方語言或主要使用語言為該語言，修習本科目之成績及學分不予採計。
032001511,3,大學英文（一） ,林翰儀 ,外文中,二D56 ,tue13-16,學思040205,群,英文,否,異動資訊Information of alteration:教室異動於2020/07/02;,備註Note:社會科學、國際事務學院修讀
032001071,3,大學英文（一） ,賴宇彤 ,外文中,三D56 ,wed13-16,季陶340108,群,英文,否,異動資訊Information of alteration:N/A,備註Note:文、理、教育學院修讀
599919001,2,大學外文（一）：滿語,林士鉉 ,外文中心 ,二56,tue14-16,綜合270208,選,中文,否,異動資訊Information of alteration:N/A,備註Note:與民族系合開。學生所屬國籍或僑居地之官方語言或主要使用語言為該語言，修習本科目之成績及學分不予採計。
599923001,2,大學外文（一）：蒙古語,藍美華 ,外文中心 ,二56,tue14-16,綜合270410,選,中文,否,異動資訊Information of alteration:N/A,備註Note:與民族系「蒙古語：傳統蒙文」合開。學生所屬國籍或僑居地之官方語言或主要使用語言為該語言，修習本科目之成績及學分不予採計。
599944011,3,大學外文（一）：法文,李立林 ,外文中心 ,四567 ,thu14-17,教室洽系所 ,選,中文,否,異動資訊Information of alteration:N/A,備註Note:學生所屬國籍或僑居地之官方語言或主要使用語言為法文，修習本科目之成績及學分不予採計。
032001081,3,大學英文（一） ,趙宣彭 ,外文中,三D56 ,wed13-16,百年330213,群,英文,否,異動資訊Information of alteration:教室異動於2020/07/02;,備註Note:文、理、教育學院修讀
032001301,3,大學英文（一） ,陳綉諭 ,外文中,五D56 ,fri13-16,百年330213,群,英文,否,異動資訊Information of alteration:N/A,備註Note:傳播、外語學院修讀
599945021,3,大學外文（一）：德文,江世琳 ,外文中心 ,三D56 ,wed13-16,資訊140106,選,中文,否,異動資訊Information of alteration:N/A,備註Note:學生所屬國籍或僑居地之官方語言或主要使用語言為德文，修習本科目之成績及學分不予採計。
599940001,3,大學外文（三）：德文,江世琳 ,外文中心 ,五D56 ,fri13-16,資訊140106,選,中文,否,異動資訊Information of alteration:N/A,備註Note:學生所屬國籍或僑居地之官方語言或主要使用語言為德文，修習本科目之成績及學分不予採計。
032001041,3,大學英文（一） ,李寶莉 ,外文中,三D56 ,wed13-16,季陶340302,群,英文,否,異動資訊Information of alteration:N/A,備註Note:文、理、教育學院修讀
265820001,3,教育社會學專題討論,姜以琳 ,亞太博一亞太博二,五D56 ,fri13-16,綜合270835,選,英文,否,異動資訊Information of alteration:N/A,備註Note:N/A
265821001,3,兩岸政教關係,郭承天 ,亞太博一亞太博二,二234 ,tue09-12,綜合271203,選,英文,否,異動資訊Information of alteration:教室異動於2020/07/09;,備註Note:N/A
265816001,3,中國大陸的政治發展,趙建民 ,亞太博一亞太博二,一567 ,mon14-17,綜合270723,選,英文,否,異動資訊Information of alteration:N/A,備註Note:N/A
265817001,3,中國政治經濟發展,黃兆年 ,亞太博一亞太博二,四234 ,thu09-12,綜合270722,選,英文,否,異動資訊Information of alteration:N/A,備註Note:N/A
265002001,3,研究方法論 ,陳敦源、湯京平 ,亞太博一亞太博二,三D56 ,wed13-16,綜合271215,必,英文,否,異動資訊Information of alteration:N/A,備註Note:N/A
265933001,3,統計分析導論 ,關秉寅 ,亞太博一亞太博二,四567 ,thu14-17,綜合271201,選,英文,否,異動資訊Information of alteration:N/A,備註Note:IDAS主開
265873001,3,全球教育發展趨勢專題研究,周祝瑛 ,亞太博一亞太博二,四567 ,thu14-17,綜合271203,選,英文,否,異動資訊Information of alteration:N/A,備註Note:N/A
265818001,3,當代中國專題: 遷徙、勞動與數位媒體,劉子愷 ,亞太博一亞太博二,四78E ,thu16-19,綜合270306,選,英文,否,異動資訊Information of alteration:N/A,備註Note:N/A
265827001,3,地理資訊系統與社會科學,廖興中 ,亞太博一亞太博二,二D56 ,tue13-16,綜合270610,選,英文,否,異動資訊Information of alteration:時間異動於2020/06/12;,備註Note:N/A
265849001,3,比較政治理論與方法,錢宜群 ,亞太博一亞太博二,三567 ,wed14-17,綜合271201,選,英文,否,異動資訊Information of alteration:時間異動於2020/06/12;教室異動於2020/07/09;,備註Note:與政治系合開
265001001,3,亞太區域發展 ,吳得源 ,亞太博一亞太博二,二234 ,tue09-12,綜合271201,必,英文,否,異動資訊Information of alteration:教室異動於2020/07/09;,備註Note:NA
265913001,3,現代化與台灣原住民族社會發展,官大偉 ,亞太博一亞太博二,三234 ,wed09-12,綜合270405,選,英文,否,異動資訊Information of alteration:N/A,備註Note:與民族系合開
265838001,3,國際關係與政治哲學,如大維 ,亞太博一亞太博二,二567 ,tue14-17,綜合271112,選,英文,否,異動資訊Information of alteration:N/A,備註Note:和IMPIS合開(主開在IMPIS)
265854001,3,理念與政策,吳得源 ,亞太博一亞太博二,四234 ,thu09-12,綜合271201,選,英文,否,異動資訊Information of alteration:教室異動於2020/07/09;,備註Note:IDAS主開
265860001,3,拉丁美洲政府與政治,蘇彥斌 ,亞太博一亞太博二,二D56 ,tue13-16,綜合270315,選,英文,否,異動資訊Information of alteration:N/A,備註Note:N/A
265829001,3,全球變遷下的亞洲安全,劉復國 ,亞太博一亞太博二,二567 ,tue14-17,綜合271215,選,英文,否,異動資訊Information of alteration:N/A,備註Note:IDAS主開
464860011,3,傳播理論,黃葳威 ,傳播碩一傳播碩二,四234 ,thu09-12,傳播310309,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:N/A
464848001,3,電影欣賞與評鑑,盧非易 ,傳播碩一傳播碩二,三567 ,wed14-17,傳院劇場,選,中文,否,異動資訊Information of alteration:N/A,備註Note:CD節看片
464915001,3,導演方法,王亞維 ,傳播碩一傳播碩二,二234 ,tue09-12,傳播310207,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:修習過「想像與書寫」核心課者再修習此課。
464924001,3,品牌行銷專題研究,祝鳳岡 ,傳播碩一傳播碩二,一567 ,mon14-17,大勇210406,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:N/A
464948001,3,運動、媒體與社會,劉昌德 ,傳播碩一傳播碩二,三34C ,wed10-13,新館180301,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:N/A
464810001,3,動畫原理,林玲遠 ,傳播碩一傳播碩二,四678 ,thu15-18,大勇210315,選,中文,否,異動資訊Information of alteration:N/A,備註Note:與廣電系合開，不開放選課，系所加簽
464813001,3,數據分析與創意開發,江亦瑄 ,傳播碩一傳播碩二,三567 ,wed14-17,傳播310207,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:N/A
464860031,3,傳播理論,劉慧雯 ,傳播碩一傳播碩二,四234 ,thu09-12,大勇210401,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:N/A
464872001,3,公共關係理論與實務應用,鄭怡卉 ,傳播碩一傳播碩二,三234 ,wed09-12,大勇210406,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:N/A
464893001,3,創意溝通專題：美術攝影創作,游本寬 ,傳播碩一傳播碩二,五34C ,fri10-13,大勇210405,選,中文,否,異動資訊Information of alteration:時間異動於2020/07/21;教室異動於2020/07/21;,備註Note:N/A
464861011,3,研究方法,蘇蘅,傳播碩一傳播碩二,二234 ,tue09-12,傳播310311,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:N/A
464876001,3,科學傳播,鄭宇君 ,傳播碩一傳播碩二,二D56 ,tue13-16,傳播310207,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:N/A
464814001,3,數位影音大講堂,林翠絹 ,傳播碩一傳播碩二,二567 ,tue14-17,大勇210417,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:N/A
464862001,3,傳播與文化專題：實踐與應用,方念萱 ,傳播碩一傳播碩二,二567 ,tue14-17,傳播310309,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:「傳播與文化專題：實踐與應用」必須先修「傳播與文化專題：跨領域視野」課程
464811001,3,內容產品與內容策略,李怡志 ,傳播碩一傳播碩二,一567 ,mon14-17,大勇210417,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:與新聞系合開
464001001,1,傳播導論,林翠絹 ,傳播碩一 ,未定或彈性,N/A,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:密集授課，0909~0911上課。
464861031,3,研究方法,陳憶寧 ,傳播碩一傳播碩二,二234 ,tue09-12,傳播310309,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:N/A
464946001,3,媒介社會學,柯裕棻 ,傳播碩一傳播碩二,五34C ,fri10-13,大勇210402,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:N/A
464851001,2,聲音藝術與錄音工程,張耘之 ,傳播碩一傳播碩二,四FG,thu19-21,大勇210315,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
464812001,3,編劇學,何昕明 ,傳播碩一傳播碩二,五34C ,fri10-13,傳播310309,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:N/A
464860021,3,傳播理論,馮建三 ,傳播碩一傳播碩二,四234 ,thu09-12,新館180301,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:N/A
464927001,3,新聞工作研究－互動與訪問,江靜之 ,傳播碩一傳播碩二,四567 ,thu14-17,大勇210406,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:N/A
464937001,1,專業實習,林翠絹 ,傳播碩一傳播碩二,一2 ,mon09-10,大勇210402,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:N/A
464850001,3,批判傳播理論—新媒體篇,邵翁秀琪,傳播碩一傳播碩二,五567 ,fri14-17,傳播310207,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;教師異動於2020/07/14);,備註Note:N/A
464864001,3,跨媒體新聞設計與製作,江靜之 ,傳播碩一傳播碩二,三234 ,wed09-12,大勇210402,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:N/A
464874001,3,媒介政策與法規研究,彭芸,傳播碩一傳播碩二,四567 ,thu14-17,傳播310431,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;教師異動於2020/07/14);,備註Note:N/A
464824001,3,人工智慧與網路治理,盧建誌 ,傳播碩一傳播碩二,四D56 ,thu13-16,大勇210102,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
464866001,3,想像敘事與互動基礎,陳聖智 ,傳播碩一傳播碩二,一567 ,mon14-17,大勇210403,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:N/A
464861021,3,研究方法,孫秀蕙 ,傳播碩一傳播碩二,二234 ,tue09-12,大勇210401,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:N/A
464906001,3,報導文學,林元輝 ,傳播碩一傳播碩二,三567 ,wed14-17,傳播310431,選,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:林元輝教授
464819001,3,社會研究工作坊,李金銓 ,傳播碩一傳播碩二,四567 ,thu14-17,新館180301,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
464934001,3,性別與傳播科技,康庭瑜 ,傳播碩一傳播碩二,一567 ,mon14-17,大勇210405,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
041089001,2,近代台灣人物 ,曾士榮 ,台文所,三78,wed16-18,學思040101,群,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
